14:20,STATE,RT,0,"25,75"
14:20,HUMIDITY,RT,0,"27,53"
14:20,HUMIDITY,RT,1,"26,90"
14:20,HUMIDITY,RH,0,"55,18"
14:20,HUMIDITY,RH,1,"79,40"
14:20,DELTA,RT,0,"1,78"
14:20,DELTA,RT,1,"0,63"
14:20,FLOW,WF,0,0
14:20,FLOW,WF,1,0
14:20,0,RT,0,"28,25"
18:23,STATE,RT,0,"26,18"
18:23,HUMIDITY,RT,0,"28,05"
18:23,HUMIDITY,RT,1,"27,40"
18:23,HUMIDITY,RH,0,"54,86"
18:23,HUMIDITY,RH,1,"79,10"
18:23,DELTA,RT,0,"1,87"
18:23,DELTA,RT,1,"0,65"
18:23,FLOW,WF,0,0
18:23,FLOW,WF,1,0
18:23,0,RT,0,"29,00"
23:12,STATE,RT,0,"25,81"
23:12,HUMIDITY,RT,0,"27,23"
23:12,HUMIDITY,RT,1,"26,50"
23:12,HUMIDITY,RH,0,"58,96"
23:12,HUMIDITY,RH,1,"85,50"
23:12,DELTA,RT,0,"1,47"
23:12,DELTA,RT,1,"0,72"
23:12,FLOW,WF,0,0
23:12,FLOW,WF,1,0
23:12,0,RT,0,"28,50"
23:51,STATE,RT,0,"25,75"
23:51,HUMIDITY,RT,0,"27,29"
23:51,HUMIDITY,RT,1,"26,30"
23:51,HUMIDITY,RH,0,"59,88"
23:51,HUMIDITY,RH,1,"87,00"
23:51,DELTA,RT,0,"1,60"
23:51,DELTA,RT,1,"0,98"
23:51,FLOW,WF,0,0
23:51,FLOW,WF,1,0
23:51,0,RT,0,"28,50"
