00:13,STATE,RT,0,"24,43"
00:13,LIGHT,RL,0,61
00:13,HUMIDITY,RT,0,"25,04"
00:13,HUMIDITY,RT,1,"25,24"
00:13,HUMIDITY,RH,0,"68,00"
00:13,HUMIDITY,RH,1,"55,01"
00:13,DELTA,RT,0,"0,20"
00:13,DELTA,RT,3,"0,81"
00:13,DELTA,RT,4,"0,61"
00:13,DELTA,RH,1,"12,99"
00:13,DELTA,RL,2,0
00:13,FLOW,WF,0,40
00:13,SOIL,SM,0,"0,17"
00:18,STATE,RT,0,"24,31"
00:18,LIGHT,RL,0,62
00:18,HUMIDITY,RT,0,"25,03"
00:18,HUMIDITY,RT,1,"25,21"
00:18,HUMIDITY,RH,0,"67,08"
00:18,HUMIDITY,RH,1,"54,96"
00:18,DELTA,RT,0,"0,18"
00:18,DELTA,RT,3,"0,90"
00:18,DELTA,RT,4,"0,72"
00:18,DELTA,RH,1,"12,15"
00:18,DELTA,RL,2,0
00:18,FLOW,WF,0,40
00:18,SOIL,SM,0,"0,17"
00:37,STATE,RT,0,"24,50"
00:37,LIGHT,RL,0,62
00:37,HUMIDITY,RT,0,"25,04"
00:37,HUMIDITY,RT,1,"25,32"
00:37,HUMIDITY,RH,0,"67,03"
00:37,HUMIDITY,RH,1,"54,51"
00:37,DELTA,RT,0,"0,28"
00:37,DELTA,RT,3,"0,82"
00:37,DELTA,RT,4,"0,54"
00:37,DELTA,RH,1,"12,52"
00:37,DELTA,RL,2,0
00:37,FLOW,WF,0,40
00:37,SOIL,SM,0,"0,17"
00:47,STATE,RT,0,"24,50"
00:47,LIGHT,RL,0,62
00:47,HUMIDITY,RT,0,"25,04"
00:47,HUMIDITY,RT,1,"25,28"
00:47,HUMIDITY,RH,0,"67,03"
00:47,HUMIDITY,RH,1,"54,27"
00:47,DELTA,RT,0,"0,24"
00:47,DELTA,RT,3,"0,78"
00:47,DELTA,RT,4,"0,54"
00:47,DELTA,RH,1,"12,76"
00:47,DELTA,RL,2,0
00:47,FLOW,WF,0,40
00:47,SOIL,SM,0,"0,17"
00:55,STATE,RT,0,"24,50"
00:55,LIGHT,RL,0,61
00:55,HUMIDITY,RT,0,"25,04"
00:55,HUMIDITY,RT,1,"25,26"
00:55,HUMIDITY,RH,0,"67,03"
00:55,HUMIDITY,RH,1,"54,52"
00:55,DELTA,RT,0,"0,22"
00:55,DELTA,RT,3,"0,76"
00:55,DELTA,RT,4,"0,54"
00:55,DELTA,RH,1,"12,51"
00:55,DELTA,RL,2,0
00:55,FLOW,WF,0,40
00:55,SOIL,SM,0,"0,17"
01:00,STATE,RT,0,"24,43"
01:00,LIGHT,RL,0,61
01:00,HUMIDITY,RT,0,"25,04"
01:00,HUMIDITY,RT,1,"25,26"
01:00,HUMIDITY,RH,0,"66,05"
01:00,HUMIDITY,RH,1,"54,12"
01:00,DELTA,RT,0,"0,21"
01:00,DELTA,RT,3,"0,83"
01:00,DELTA,RT,4,"0,62"
01:00,DELTA,RH,1,"11,92"
01:00,DELTA,RL,2,0
01:00,FLOW,WF,0,40
01:00,SOIL,SM,0,"0,17"
01:05,STATE,RT,0,"24,50"
01:05,LIGHT,RL,0,62
