18:36,STATE,RT,0,"25,37"
18:36,FLOW,WF,0,0
18:36,FLOW,WF,1,0
18:36,0,RT,0,"27,50"
18:41,STATE,RT,0,"25,43"
18:41,FLOW,WF,0,0
18:41,FLOW,WF,1,0
18:41,0,RT,0,"27,75"
19:39,STATE,RT,0,"25,87"
19:39,STATE,RT,1,"25,56"
19:39,FLOW,WF,0,0
19:39,FLOW,WF,1,0
19:39,0,RT,0,"26,75"
19:44,STATE,RT,0,"25,81"
19:44,STATE,RT,1,"25,50"
19:44,FLOW,WF,0,0
19:44,FLOW,WF,1,0
19:44,0,RT,0,"26,50"
19:49,STATE,RT,0,"25,81"
19:49,STATE,RT,1,"25,56"
19:49,FLOW,WF,0,0
19:49,FLOW,WF,1,0
19:49,0,RT,0,"26,50"
19:54,STATE,RT,0,"25,68"
19:54,STATE,RT,1,"25,56"
19:54,FLOW,WF,0,0
19:54,FLOW,WF,1,0
19:54,0,RT,0,"26,50"
20:00,STATE,RT,0,"25,75"
20:00,STATE,RT,1,"25,56"
20:00,FLOW,WF,0,0
20:00,FLOW,WF,1,0
20:00,0,RT,0,"26,50"
