14:25,STATE,RT,0,"25,00"
14:25,HUMIDITY,RT,0,"27,42"
14:25,HUMIDITY,RT,1,"25,60"
14:25,HUMIDITY,RH,0,"54,23"
14:25,HUMIDITY,RH,1,"77,40"
14:25,DELTA,RT,0,"2,42"
14:25,DELTA,RT,1,"1,82"
14:25,DELTA,RH,2,"23,11"
14:25,FLOW,WF,0,0
14:25,FLOW,WF,1,0
14:25,0,RT,0,"27,00"
14:30,STATE,RT,0,"25,06"
14:30,HUMIDITY,RT,0,"28,20"
14:30,HUMIDITY,RT,1,"25,80"
14:30,HUMIDITY,RH,0,"52,46"
14:30,HUMIDITY,RH,1,"77,30"
14:30,DELTA,RT,0,"3,14"
14:30,DELTA,RT,1,"2,40"
14:30,DELTA,RH,2,"24,84"
14:30,FLOW,WF,0,0
14:30,FLOW,WF,1,0
14:30,0,RT,0,"27,50"
14:35,STATE,RT,0,"25,18"
14:35,HUMIDITY,RT,0,"28,66"
14:35,HUMIDITY,RT,1,"25,90"
14:35,HUMIDITY,RH,0,"51,29"
14:35,HUMIDITY,RH,1,"77,10"
14:35,DELTA,RT,0,"3,48"
14:35,DELTA,RT,1,"2,76"
14:35,DELTA,RH,2,"25,81"
14:35,FLOW,WF,0,0
14:35,FLOW,WF,1,0
14:35,0,RT,0,"28,00"
14:40,STATE,RT,0,"25,25"
14:40,HUMIDITY,RT,0,"29,05"
14:40,HUMIDITY,RT,1,"25,90"
14:40,HUMIDITY,RH,0,"50,56"
14:40,HUMIDITY,RH,1,"77,20"
14:40,DELTA,RT,0,"3,80"
14:40,DELTA,RT,1,"3,15"
14:40,DELTA,RH,2,"26,64"
14:40,FLOW,WF,0,0
14:40,FLOW,WF,1,0
14:40,0,RT,0,"28,25"
14:45,STATE,RT,0,"25,31"
14:45,HUMIDITY,RT,0,"29,14"
14:45,HUMIDITY,RT,1,"26,00"
14:45,HUMIDITY,RH,0,"50,00"
14:45,HUMIDITY,RH,1,"77,00"
14:45,DELTA,RT,0,"3,83"
14:45,DELTA,RT,1,"3,14"
14:45,DELTA,RH,2,"27,00"
14:45,FLOW,WF,0,0
14:45,FLOW,WF,1,0
14:45,0,RT,0,"28,50"
14:50,STATE,RT,0,"26,25"
14:50,HUMIDITY,RT,0,"26,84"
14:50,HUMIDITY,RT,1,"26,00"
14:50,HUMIDITY,RH,0,"55,15"
14:50,HUMIDITY,RH,1,"76,40"
14:50,DELTA,RT,0,"0,59"
14:50,DELTA,RT,1,"0,84"
14:50,DELTA,RH,2,"21,25"
14:50,FLOW,WF,0,0
14:50,FLOW,WF,1,0
14:50,0,RT,0,"28,75"
14:55,STATE,RT,0,"26,37"
14:55,HUMIDITY,RT,0,"26,80"
14:55,HUMIDITY,RT,1,"26,00"
14:55,HUMIDITY,RH,0,"55,49"
