00:00,STATE,RT,0,"24,18"
00:00,LIGHT,RL,0,62
00:00,HUMIDITY,RT,0,"24,05"
00:00,HUMIDITY,RT,1,"24,71"
00:00,HUMIDITY,RH,0,"68,02"
00:00,HUMIDITY,RH,1,"54,80"
00:00,DELTA,RT,0,"0,63"
00:00,DELTA,RT,3,"0,51"
00:00,DELTA,RT,4,"0,12"
00:00,DELTA,RH,1,"13,22"
00:00,DELTA,RL,2,0
00:00,DELTA,SM,5,"0,00"
00:00,FLOW,WF,0,40
00:00,SOIL,SM,0,"0,00"
00:05,STATE,RT,0,"24,18"
00:05,LIGHT,RL,0,61
00:05,HUMIDITY,RT,0,"24,05"
00:05,HUMIDITY,RT,1,"24,71"
00:05,HUMIDITY,RH,0,"67,09"
00:05,HUMIDITY,RH,1,"54,58"
00:05,DELTA,RT,0,"0,63"
00:05,DELTA,RT,3,"0,51"
00:05,DELTA,RT,4,"0,12"
00:05,DELTA,RH,1,"13,43"
00:05,DELTA,RL,2,0
00:05,DELTA,SM,5,"0,00"
00:05,FLOW,WF,0,40
00:05,SOIL,SM,0,"0,00"
00:10,STATE,RT,0,"24,18"
00:10,LIGHT,RL,0,62
00:10,HUMIDITY,RT,0,"24,05"
00:10,HUMIDITY,RT,1,"24,70"
00:10,HUMIDITY,RH,0,"68,01"
00:10,HUMIDITY,RH,1,"54,37"
00:10,DELTA,RT,0,"0,65"
00:10,DELTA,RT,3,"0,58"
00:10,DELTA,RT,4,"0,07"
00:10,DELTA,RH,1,"13,66"
00:10,DELTA,RL,2,0
00:10,DELTA,SM,5,"0,00"
00:10,FLOW,WF,0,40
00:10,SOIL,SM,0,"0,00"
00:15,STATE,RT,0,"24,12"
00:15,LIGHT,RL,0,63
00:15,HUMIDITY,RT,0,"24,05"
00:15,HUMIDITY,RT,1,"24,70"
00:15,HUMIDITY,RH,0,"67,09"
00:15,HUMIDITY,RH,1,"54,24"
00:15,DELTA,RT,0,"0,64"
00:15,DELTA,RT,3,"0,57"
00:15,DELTA,RT,4,"0,07"
00:15,DELTA,RH,1,"12,81"
00:15,DELTA,RL,2,0
00:15,DELTA,SM,5,"0,00"
00:15,FLOW,WF,0,40
00:15,SOIL,SM,0,"0,00"
