00:43,STATE,RT,0,"26,00"
00:43,LIGHT,RL,0,57
00:43,HUMIDITY,RT,0,"27,00"
00:43,HUMIDITY,RT,1,"26,56"
00:43,HUMIDITY,RH,0,"67,00"
00:43,HUMIDITY,RH,1,"55,30"
00:43,DELTA,RT,0,"0,49"
00:43,DELTA,RT,3,"0,52"
00:43,DELTA,RT,4,"1,01"
00:43,DELTA,RH,1,"11,72"
00:43,DELTA,RL,2,0
00:43,FLOW,WF,0,0
00:43,SOIL,SM,0,"1,22"
00:43,0,RT,0,"27,25"
00:48,STATE,RT,0,"26,12"
00:48,LIGHT,RL,0,57
00:48,HUMIDITY,RT,0,"27,01"
00:48,HUMIDITY,RT,1,"26,64"
00:48,HUMIDITY,RH,0,"67,02"
00:48,HUMIDITY,RH,1,"55,03"
00:48,DELTA,RT,0,"0,37"
00:48,DELTA,RT,3,"0,58"
00:48,DELTA,RT,4,"0,95"
00:48,DELTA,RH,1,"11,99"
00:48,DELTA,RL,2,0
00:48,FLOW,WF,0,0
00:48,SOIL,SM,0,"1,04"
00:48,0,RT,0,"27,25"
00:53,STATE,RT,0,"26,12"
00:53,LIGHT,RL,0,57
00:53,HUMIDITY,RT,0,"27,01"
00:53,HUMIDITY,RT,1,"26,59"
00:53,HUMIDITY,RH,0,"66,08"
00:53,HUMIDITY,RH,1,"54,90"
00:53,DELTA,RT,0,"0,42"
00:53,DELTA,RT,3,"0,47"
00:53,DELTA,RT,4,"0,89"
00:53,DELTA,RH,1,"11,18"
00:53,DELTA,RL,2,0
00:53,FLOW,WF,0,0
00:53,SOIL,SM,0,"1,22"
00:53,0,RT,0,"27,25"
00:58,STATE,RT,0,"26,12"
00:58,LIGHT,RL,0,57
00:58,HUMIDITY,RT,0,"27,02"
00:58,HUMIDITY,RT,1,"26,62"
00:58,HUMIDITY,RH,0,"66,06"
00:58,HUMIDITY,RH,1,"54,92"
00:58,DELTA,RT,0,"0,40"
00:58,DELTA,RT,3,"0,50"
00:58,DELTA,RT,4,"0,90"
00:58,DELTA,RH,1,"11,14"
00:58,DELTA,RL,2,0
00:58,FLOW,WF,0,0
00:58,SOIL,SM,0,"1,39"
00:58,0,RT,0,"27,50"
01:03,STATE,RT,0,"26,18"
01:03,LIGHT,RL,0,58
01:03,HUMIDITY,RT,0,"27,02"
01:03,HUMIDITY,RT,1,"26,68"
01:03,HUMIDITY,RH,0,"66,05"
01:03,HUMIDITY,RH,1,"54,69"
01:03,DELTA,RT,0,"0,34"
01:03,DELTA,RT,3,"0,50"
01:03,DELTA,RT,4,"0,84"
01:03,DELTA,RH,1,"11,36"
01:03,DELTA,RL,2,0
01:03,FLOW,WF,0,0
01:03,SOIL,SM,0,"1,39"
01:03,0,RT,0,"27,50"
01:08,STATE,RT,0,"26,12"
01:08,LIGHT,RL,0,58
01:08,HUMIDITY,RT,0,"27,02"
01:08,HUMIDITY,RT,1,"26,62"
01:08,HUMIDITY,RH,0,"66,08"
01:08,HUMIDITY,RH,1,"54,93"
01:08,DELTA,RT,0,"0,40"
01:08,DELTA,RT,3,"0,50"
01:08,DELTA,RT,4,"0,90"
01:08,DELTA,RH,1,"11,15"
01:08,DELTA,RL,2,0
01:08,FLOW,WF,0,0
01:08,SOIL,SM,0,"1,22"
01:08,0,RT,0,"27,50"
01:19,STATE,RT,0,"26,12"
01:19,LIGHT,RL,0,57
01:19,LIGHT,RL,2,14
01:19,HUMIDITY,RT,0,"27,02"
01:19,HUMIDITY,RT,1,"26,59"
01:19,HUMIDITY,RH,0,"66,06"
01:19,HUMIDITY,RH,1,"54,91"
01:19,DELTA,RT,0,"0,43"
01:19,DELTA,RT,3,"0,47"
01:19,DELTA,RT,4,"0,90"
01:19,DELTA,RH,1,"11,15"
01:19,DELTA,RL,2,0
01:19,FLOW,WF,0,0
01:19,SOIL,SM,0,"1,57"
01:19,0,RT,0,"27,50"
01:24,STATE,RT,0,"26,12"
01:24,LIGHT,RL,0,57
01:24,LIGHT,RL,2,15
01:24,HUMIDITY,RT,0,"27,02"
01:24,HUMIDITY,RT,1,"26,63"
01:24,HUMIDITY,RH,0,"66,02"
01:24,HUMIDITY,RH,1,"54,81"
01:24,DELTA,RT,0,"0,39"
01:24,DELTA,RT,3,"0,51"
01:24,DELTA,RT,4,"0,90"
01:24,DELTA,RH,1,"11,21"
01:24,DELTA,RL,2,0
01:24,FLOW,WF,0,0
01:24,SOIL,SM,0,"1,39"
01:24,0,RT,0,"27,50"
